,sex,age,answer_duration,lived_in_prefecture,lived_in_region,lived_in,lives_in_prefecture,lives_in_region,lives_in,changed_city,a1,b1,c1,d1,e1,f1,g1,h1,i1,j1,a2,b2,c2,d2,e2,f2,g2,h2,i2,j2
3830,0,3,294,33,7,1,33,7,1,0,3,5,4,8,2,6,9,1,7,10,0,0,0,0,0,0,0,0,0,0
3831,1,1,373,14,3,0,13,3,0,1,3,4,8,6,1,2,5,7,9,10,0,0,0,0,0,0,0,0,0,0
3832,1,1,359,43,9,1,26,6,1,1,2,10,5,3,4,1,8,6,7,9,0,0,0,0,0,0,0,0,0,0
3833,0,1,329,26,6,1,26,6,1,0,3,7,5,10,8,1,2,4,6,9,7,9,5,2,10,3,6,1,4,8
3834,0,2,239,18,5,0,18,5,0,0,6,2,8,9,3,4,7,5,1,10,0,0,0,0,0,0,0,0,0,0
3835,1,2,243,13,3,0,11,3,0,1,9,7,4,6,1,2,10,5,3,8,0,0,0,0,0,0,0,0,0,0
3836,1,2,485,11,3,0,11,3,0,0,2,5,4,6,3,10,8,1,7,9,0,0,0,0,0,0,0,0,0,0
3837,0,3,388,44,9,1,44,9,1,0,4,7,5,9,2,3,10,1,6,8,0,0,0,0,0,0,0,0,0,0
3838,0,2,203,6,1,0,12,3,0,1,6,2,10,3,1,4,5,8,9,7,0,0,0,0,0,0,0,0,0,0
3839,0,5,350,13,3,0,14,3,0,1,2,8,4,6,3,5,10,1,7,9,0,0,0,0,0,0,0,0,0,0
3840,0,1,191,11,3,0,12,3,0,1,6,4,5,8,1,2,7,3,9,10,0,0,0,0,0,0,0,0,0,0
3841,0,2,222,22,2,0,22,2,0,0,6,10,2,3,9,8,7,1,4,5,0,0,0,0,0,0,0,0,0,0
3842,0,1,278,11,3,0,11,3,0,0,2,7,3,6,4,9,5,1,8,10,0,0,0,0,0,0,0,0,0,0
3843,1,3,286,26,6,1,26,6,1,0,9,10,6,5,4,1,3,2,8,7,0,0,0,0,0,0,0,0,0,0
3844,1,2,233,28,6,1,28,6,1,0,7,2,8,9,4,3,5,6,1,10,0,0,0,0,0,0,0,0,0,0
3845,0,1,254,21,2,0,21,2,0,0,9,2,4,10,5,3,7,1,6,8,0,0,0,0,0,0,0,0,0,0
3846,1,2,353,39,9,1,39,9,1,0,2,6,4,9,1,10,7,3,5,8,0,0,0,0,0,0,0,0,0,0
3847,1,2,308,19,5,0,18,5,0,1,5,3,8,9,1,4,7,2,6,10,0,0,0,0,0,0,0,0,0,0
3848,1,2,245,29,6,1,29,6,1,0,9,2,1,4,10,7,8,3,5,6,0,0,0,0,0,0,0,0,0,0
3849,0,1,171,12,3,0,12,3,0,0,8,6,5,7,4,2,1,3,9,10,0,0,0,0,0,0,0,0,0,0
3850,1,1,342,13,3,0,13,3,0,0,6,9,7,5,3,2,4,1,8,10,5,3,7,10,2,4,8,1,6,9
3851,1,2,305,18,5,0,18,5,0,0,4,1,9,2,5,6,3,7,8,10,0,0,0,0,0,0,0,0,0,0
3852,0,1,273,37,8,1,13,3,0,1,3,5,4,2,6,10,7,1,8,9,0,0,0,0,0,0,0,0,0,0
3853,0,2,209,17,4,0,17,4,0,0,2,3,1,4,10,5,8,6,7,9,0,0,0,0,0,0,0,0,0,0
3854,0,2,464,13,3,0,13,3,0,0,2,1,6,10,5,3,4,7,9,8,0,0,0,0,0,0,0,0,0,0
3855,0,2,370,31,7,1,31,7,1,0,6,1,4,2,8,3,7,5,9,10,0,0,0,0,0,0,0,0,0,0
3856,1,2,519,14,3,0,14,3,0,0,8,5,3,1,4,2,10,7,6,9,0,0,0,0,0,0,0,0,0,0
3857,1,2,474,13,3,0,13,3,0,0,3,7,5,10,1,2,9,4,6,8,0,0,0,0,0,0,0,0,0,0
3858,1,1,257,14,3,0,14,3,0,0,9,2,5,8,1,4,7,3,6,10,0,0,0,0,0,0,0,0,0,0
3859,1,2,508,18,5,0,18,5,0,0,4,3,7,6,1,5,9,2,8,10,0,0,0,0,0,0,0,0,0,0
3860,0,2,210,21,2,0,21,2,0,0,6,5,1,8,10,2,4,3,7,9,0,0,0,0,0,0,0,0,0,0
3861,1,1,168,3,1,0,13,3,0,1,2,1,4,9,10,3,7,5,6,8,0,0,0,0,0,0,0,0,0,0
3862,1,0,192,16,3,0,16,3,0,0,4,7,6,3,8,10,2,9,5,1,0,0,0,0,0,0,0,0,0,0
3863,1,2,315,13,3,0,11,3,0,1,2,6,9,4,3,1,10,8,5,7,0,0,0,0,0,0,0,0,0,0
3864,1,1,246,17,4,0,17,4,0,0,2,10,3,1,9,5,7,4,6,8,0,0,0,0,0,0,0,0,0,0
3865,1,1,299,10,3,0,13,3,0,1,7,4,5,10,2,3,8,1,6,9,0,0,0,0,0,0,0,0,0,0
3866,1,2,178,24,5,0,13,3,0,1,5,3,6,9,2,4,7,1,8,10,0,0,0,0,0,0,0,0,0,0
3867,0,2,367,18,5,0,18,5,0,0,4,5,6,8,3,2,7,1,9,10,0,0,0,0,0,0,0,0,0,0
3868,1,1,303,16,3,0,16,3,0,0,5,10,6,4,9,1,3,2,7,8,0,0,0,0,0,0,0,0,0,0
3869,0,2,191,0,0,0,0,0,0,0,5,2,7,9,1,3,10,8,4,6,0,0,0,0,0,0,0,0,0,0
3870,1,0,275,9,3,0,9,3,0,0,2,8,4,9,10,3,5,1,6,7,0,0,0,0,0,0,0,0,0,0
3871,0,3,318,11,3,0,11,3,0,0,5,4,6,3,2,8,7,1,9,10,0,0,0,0,0,0,0,0,0,0
3872,0,2,491,33,7,1,7,2,0,1,9,1,7,3,2,6,5,4,10,8,0,0,0,0,0,0,0,0,0,0
3873,0,3,245,14,3,0,14,3,0,0,2,8,5,4,7,10,9,3,6,1,0,0,0,0,0,0,0,0,0,0
3874,1,1,208,0,0,0,0,0,0,0,8,1,3,9,4,2,5,6,7,10,0,0,0,0,0,0,0,0,0,0
3875,0,3,294,29,6,1,29,6,1,0,7,5,2,6,4,8,10,1,3,9,0,0,0,0,0,0,0,0,0,0
3876,1,3,277,0,0,0,14,3,0,1,5,4,7,3,1,2,8,6,9,10,0,0,0,0,0,0,0,0,0,0
3877,1,0,225,13,3,0,13,3,0,0,9,4,2,6,10,8,7,1,5,3,0,0,0,0,0,0,0,0,0,0
3878,0,3,454,26,6,1,26,6,1,0,8,2,6,5,1,4,9,3,7,10,0,0,0,0,0,0,0,0,0,0
3879,0,2,412,13,3,0,13,3,0,0,5,7,2,10,4,6,1,3,8,9,0,0,0,0,0,0,0,0,0,0
3880,0,3,367,10,3,0,10,3,0,0,7,5,2,9,4,10,6,1,3,8,0,0,0,0,0,0,0,0,0,0
3881,0,2,351,25,6,1,25,6,1,0,1,3,4,5,9,6,8,2,7,10,0,0,0,0,0,0,0,0,0,0
3882,0,3,203,21,2,0,21,2,0,0,5,1,9,6,3,2,10,8,7,4,0,0,0,0,0,0,0,0,0,0
3883,0,4,425,18,5,0,18,5,0,0,10,6,5,8,3,2,7,4,1,9,0,0,0,0,0,0,0,0,0,0
3884,1,2,417,26,6,1,26,6,1,0,7,2,6,4,1,8,10,3,5,9,0,0,0,0,0,0,0,0,0,0
3885,1,2,336,26,6,1,26,6,1,0,5,4,7,2,9,10,6,3,1,8,0,0,0,0,0,0,0,0,0,0
3886,1,2,255,33,7,1,31,7,1,1,2,1,9,7,5,4,3,10,8,6,0,0,0,0,0,0,0,0,0,0
3887,0,4,528,30,7,1,30,7,1,0,5,7,4,6,1,2,10,3,8,9,0,0,0,0,0,0,0,0,0,0
3888,0,2,308,12,3,0,14,3,0,1,5,7,4,6,1,2,9,3,8,10,0,0,0,0,0,0,0,0,0,0
3889,1,2,295,7,2,0,7,2,0,0,4,10,5,2,6,3,9,1,8,7,0,0,0,0,0,0,0,0,0,0
3890,0,1,179,4,1,0,4,1,0,0,5,9,3,2,8,10,4,1,7,6,0,0,0,0,0,0,0,0,0,0
3891,1,0,227,39,9,1,13,3,0,1,4,10,2,5,8,3,9,1,6,7,0,0,0,0,0,0,0,0,0,0
3892,1,0,250,25,6,1,25,6,1,0,8,7,6,4,10,1,5,9,2,3,0,0,0,0,0,0,0,0,0,0
3893,1,2,224,13,3,0,12,3,0,1,4,7,5,2,10,9,8,1,3,6,0,0,0,0,0,0,0,0,0,0
3894,1,2,300,44,9,1,44,9,1,0,3,4,6,8,1,5,9,2,7,10,0,0,0,0,0,0,0,0,0,0
3895,0,1,209,11,3,0,13,3,0,1,8,2,5,7,4,3,9,1,6,10,0,0,0,0,0,0,0,0,0,0
3896,0,5,388,29,6,1,13,3,0,1,5,7,4,8,1,2,9,3,6,10,0,0,0,0,0,0,0,0,0,0
3897,1,2,213,26,6,1,26,6,1,0,8,1,3,2,7,9,5,4,6,10,10,1,6,7,2,4,9,3,5,8
3898,0,3,233,0,0,0,0,0,0,0,4,6,5,10,1,2,7,3,9,8,0,0,0,0,0,0,0,0,0,0
3899,1,2,284,22,2,0,0,0,0,1,7,5,6,3,4,1,8,2,9,10,0,0,0,0,0,0,0,0,0,0
3900,1,1,235,37,8,1,26,6,1,1,7,4,5,9,2,10,3,1,6,8,0,0,0,0,0,0,0,0,0,0
3901,1,2,416,29,6,1,26,6,1,1,1,5,7,4,10,9,2,6,3,8,0,0,0,0,0,0,0,0,0,0
3902,0,2,287,25,6,1,28,6,1,1,2,1,8,5,3,4,9,6,7,10,0,0,0,0,0,0,0,0,0,0
3903,1,2,329,13,3,0,13,3,0,0,3,6,4,5,10,2,8,1,9,7,0,0,0,0,0,0,0,0,0,0
3904,0,2,324,25,6,1,25,6,1,0,3,9,2,5,6,4,8,1,7,10,0,0,0,0,0,0,0,0,0,0
3905,1,3,351,12,3,0,13,3,0,1,2,1,7,5,9,10,3,8,6,4,0,0,0,0,0,0,0,0,0,0
3906,0,3,259,31,7,1,31,7,1,0,7,3,1,10,4,5,8,2,9,6,0,0,0,0,0,0,0,0,0,0
3907,0,2,318,18,5,0,18,5,0,0,4,6,7,5,2,3,8,1,9,10,0,0,0,0,0,0,0,0,0,0
3908,0,3,317,30,7,1,30,7,1,0,2,10,5,3,8,9,4,1,7,6,0,0,0,0,0,0,0,0,0,0
3909,1,2,394,0,0,0,0,0,0,0,6,7,3,8,2,5,9,1,4,10,0,0,0,0,0,0,0,0,0,0
3910,1,0,341,13,3,0,13,3,0,0,10,3,2,8,6,4,7,1,5,9,0,0,0,0,0,0,0,0,0,0
3911,0,0,235,15,4,0,15,4,0,0,7,6,2,4,10,1,8,5,3,9,0,0,0,0,0,0,0,0,0,0
3912,1,1,177,13,3,0,13,3,0,0,8,2,7,9,4,5,3,1,6,10,0,0,0,0,0,0,0,0,0,0
3913,1,1,167,7,2,0,7,2,0,0,2,5,4,10,1,9,8,3,6,7,0,0,0,0,0,0,0,0,0,0
3914,1,3,348,18,5,0,13,3,0,1,4,1,10,3,9,5,2,8,6,7,0,0,0,0,0,0,0,0,0,0
3915,1,2,216,32,7,1,32,7,1,0,8,10,5,7,2,1,6,3,4,9,0,0,0,0,0,0,0,0,0,0
3916,1,2,249,26,6,1,26,6,1,0,1,7,5,2,10,4,3,9,8,6,0,0,0,0,0,0,0,0,0,0
3917,0,1,314,16,3,0,18,5,0,1,5,9,2,8,3,10,4,1,7,6,0,0,0,0,0,0,0,0,0,0
3918,1,3,333,9,3,0,13,3,0,1,1,10,3,4,9,7,2,8,6,5,0,0,0,0,0,0,0,0,0,0
3919,0,1,287,25,6,1,25,6,1,0,10,4,2,7,5,8,9,1,3,6,0,0,0,0,0,0,0,0,0,0
3920,0,2,268,13,3,0,13,3,0,0,7,5,3,6,2,4,9,1,8,10,0,0,0,0,0,0,0,0,0,0
3921,1,1,254,13,3,0,14,3,0,1,1,10,5,3,9,7,2,4,6,8,0,0,0,0,0,0,0,0,0,0
3922,1,2,273,11,3,0,11,3,0,0,2,9,4,3,6,7,8,1,5,10,0,0,0,0,0,0,0,0,0,0
3923,0,3,261,0,0,0,0,0,0,0,7,6,2,9,4,1,3,5,8,10,0,0,0,0,0,0,0,0,0,0
3924,1,4,339,13,3,0,13,3,0,0,5,6,2,10,4,3,9,1,8,7,0,0,0,0,0,0,0,0,0,0
3925,0,2,318,29,6,1,26,6,1,1,7,8,1,6,5,9,4,2,3,10,0,0,0,0,0,0,0,0,0,0
3926,1,1,194,18,5,0,18,5,0,0,10,6,5,9,4,7,2,1,3,8,0,0,0,0,0,0,0,0,0,0
3927,1,3,222,26,6,1,26,6,1,0,6,9,1,5,10,8,4,3,2,7,0,0,0,0,0,0,0,0,0,0
3928,0,3,319,29,6,1,29,6,1,0,9,5,7,8,3,4,10,6,2,1,0,0,0,0,0,0,0,0,0,0
3929,0,1,231,14,3,0,11,3,0,1,3,2,7,6,5,8,10,1,4,9,0,0,0,0,0,0,0,0,0,0
3930,0,4,417,0,0,0,0,0,0,0,5,7,2,3,9,4,6,1,8,10,0,0,0,0,0,0,0,0,0,0
3931,0,2,388,0,0,0,14,3,0,1,5,3,1,6,8,7,10,2,4,9,0,0,0,0,0,0,0,0,0,0
3932,0,2,363,18,5,0,0,0,0,1,2,4,8,6,3,7,10,1,5,9,0,0,0,0,0,0,0,0,0,0
3933,1,4,414,13,3,0,13,3,0,0,5,8,2,10,3,4,7,1,6,9,0,0,0,0,0,0,0,0,0,0
3934,1,0,196,0,0,0,0,0,0,0,10,1,6,9,3,5,8,2,4,7,0,0,0,0,0,0,0,0,0,0
3935,0,1,188,13,3,0,13,3,0,0,8,6,1,9,4,3,5,7,2,10,0,0,0,0,0,0,0,0,0,0
3936,0,2,220,13,3,0,13,3,0,0,5,8,1,2,10,3,7,6,4,9,9,1,7,4,3,2,6,5,8,10
3937,0,5,389,22,2,0,22,2,0,0,3,8,5,1,2,6,10,4,7,9,0,0,0,0,0,0,0,0,0,0
3938,1,1,213,13,3,0,13,3,0,0,3,1,6,5,2,10,4,8,7,9,0,0,0,0,0,0,0,0,0,0
3939,1,1,360,35,8,1,35,8,1,0,2,8,7,5,6,1,3,4,9,10,0,0,0,0,0,0,0,0,0,0
3940,0,1,289,13,3,0,13,3,0,0,8,7,1,5,10,9,4,2,3,6,0,0,0,0,0,0,0,0,0,0
3941,0,3,195,13,3,0,13,3,0,0,5,2,3,6,9,10,7,1,4,8,0,0,0,0,0,0,0,0,0,0
3942,1,0,285,29,6,1,29,6,1,0,7,5,4,9,1,3,10,2,6,8,0,0,0,0,0,0,0,0,0,0
3943,0,3,317,26,6,1,26,6,1,0,5,4,2,9,1,10,8,3,6,7,0,0,0,0,0,0,0,0,0,0
3944,0,2,453,26,6,1,25,6,1,1,8,1,7,4,3,2,10,6,5,9,0,0,0,0,0,0,0,0,0,0
3945,0,2,331,13,3,0,13,3,0,0,9,2,1,10,3,5,6,8,7,4,0,0,0,0,0,0,0,0,0,0
3946,1,2,268,26,6,1,29,6,1,1,2,1,6,3,8,10,9,4,5,7,0,0,0,0,0,0,0,0,0,0
3947,0,1,218,9,3,0,13,3,0,1,2,6,4,9,7,8,1,3,10,5,0,0,0,0,0,0,0,0,0,0
3948,1,3,375,17,4,0,17,4,0,0,5,10,4,7,8,6,9,1,2,3,0,0,0,0,0,0,0,0,0,0
3949,1,3,335,19,5,0,19,5,0,0,1,4,3,6,7,10,9,5,2,8,0,0,0,0,0,0,0,0,0,0
3950,1,1,445,40,9,1,41,9,1,1,2,7,4,1,5,6,8,3,10,9,0,0,0,0,0,0,0,0,0,0
3951,0,2,346,26,6,1,29,6,1,1,5,9,4,7,2,3,10,1,6,8,0,0,0,0,0,0,0,0,0,0
3952,1,0,216,18,5,0,18,5,0,0,6,1,5,7,10,3,8,4,2,9,0,0,0,0,0,0,0,0,0,0
3953,1,2,452,14,3,0,14,3,0,0,8,3,7,9,10,2,5,1,4,6,0,0,0,0,0,0,0,0,0,0
3954,0,0,518,14,3,0,14,3,0,0,6,1,3,9,10,2,5,4,7,8,0,0,0,0,0,0,0,0,0,0
3955,0,2,173,31,7,1,31,7,1,0,9,3,1,10,5,8,7,2,4,6,0,0,0,0,0,0,0,0,0,0
3956,0,3,257,4,1,0,12,3,0,1,2,7,3,6,9,10,8,1,5,4,0,0,0,0,0,0,0,0,0,0
3957,1,2,313,13,3,0,9,3,0,1,1,4,8,2,10,6,3,9,7,5,0,0,0,0,0,0,0,0,0,0
3958,1,2,250,14,3,0,13,3,0,1,6,5,2,7,9,4,8,1,3,10,0,0,0,0,0,0,0,0,0,0
3959,1,1,192,29,6,1,11,3,0,1,2,1,6,4,10,9,5,7,3,8,0,0,0,0,0,0,0,0,0,0
3960,0,2,503,11,3,0,14,3,0,1,4,6,2,3,5,8,10,1,9,7,0,0,0,0,0,0,0,0,0,0
3961,1,1,287,8,3,0,13,3,0,1,5,8,2,7,10,1,6,4,3,9,0,0,0,0,0,0,0,0,0,0
3962,0,3,229,26,6,1,20,2,0,1,8,4,3,9,6,5,7,1,2,10,0,0,0,0,0,0,0,0,0,0
3963,0,2,272,18,5,0,13,3,0,1,9,6,5,3,1,4,10,2,7,8,0,0,0,0,0,0,0,0,0,0
3964,0,1,273,26,6,1,25,6,1,1,7,8,2,5,9,3,4,1,6,10,0,0,0,0,0,0,0,0,0,0
3965,0,3,513,7,2,0,7,2,0,0,4,6,7,10,2,3,8,1,5,9,0,0,0,0,0,0,0,0,0,0
3966,1,2,299,4,1,0,12,3,0,1,6,8,2,4,10,9,7,1,3,5,0,0,0,0,0,0,0,0,0,0
3967,1,2,239,26,6,1,30,7,1,1,4,7,2,5,8,9,6,1,3,10,0,0,0,0,0,0,0,0,0,0
3968,0,3,168,21,2,0,12,3,0,1,9,8,2,6,3,4,10,5,1,7,0,0,0,0,0,0,0,0,0,0
3969,1,1,350,18,5,0,18,5,0,0,1,6,8,9,10,5,3,2,4,7,0,0,0,0,0,0,0,0,0,0
3970,0,3,228,29,6,1,29,6,1,0,8,7,6,1,9,5,4,2,3,10,0,0,0,0,0,0,0,0,0,0
3971,0,0,296,0,0,0,0,0,0,0,3,7,2,10,9,4,8,1,6,5,0,0,0,0,0,0,0,0,0,0
3972,1,0,267,32,7,1,31,7,1,1,2,3,8,6,1,4,10,7,5,9,0,0,0,0,0,0,0,0,0,0
3973,0,2,284,14,3,0,26,6,1,1,4,9,5,1,2,6,8,3,7,10,0,0,0,0,0,0,0,0,0,0
3974,1,3,640,29,6,1,29,6,1,0,8,3,4,1,10,7,9,5,2,6,0,0,0,0,0,0,0,0,0,0
3975,1,2,333,34,7,1,12,3,0,1,4,3,2,5,1,8,9,10,6,7,0,0,0,0,0,0,0,0,0,0
3976,1,1,464,7,2,0,8,3,0,1,5,3,6,9,4,1,8,2,7,10,0,0,0,0,0,0,0,0,0,0
3977,0,2,425,35,8,1,35,8,1,0,2,9,4,6,1,3,10,5,8,7,0,0,0,0,0,0,0,0,0,0
3978,1,1,311,29,6,1,29,6,1,0,2,7,3,4,10,9,5,1,6,8,0,0,0,0,0,0,0,0,0,0
3979,1,2,212,37,8,1,29,6,1,1,3,6,8,2,9,1,4,7,10,5,0,0,0,0,0,0,0,0,0,0
3980,1,2,229,14,3,0,14,3,0,0,4,5,6,9,1,2,8,3,7,10,0,0,0,0,0,0,0,0,0,0
3981,0,4,292,4,1,0,3,1,0,1,3,9,2,6,4,5,8,1,7,10,0,0,0,0,0,0,0,0,0,0
3982,1,1,293,29,6,1,26,6,1,1,1,5,4,6,8,7,2,3,9,10,0,0,0,0,0,0,0,0,0,0
3983,1,1,252,14,3,0,14,3,0,0,2,10,5,7,1,4,8,3,6,9,0,0,0,0,0,0,0,0,0,0
3984,1,2,743,18,5,0,18,5,0,0,4,10,5,6,3,2,7,1,8,9,0,0,0,0,0,0,0,0,0,0
3985,0,1,249,26,6,1,26,6,1,0,2,6,3,4,8,9,7,1,5,10,0,0,0,0,0,0,0,0,0,0
3986,0,3,170,14,3,0,14,3,0,0,7,5,6,2,8,4,9,10,1,3,0,0,0,0,0,0,0,0,0,0
3987,1,2,265,16,3,0,8,3,0,1,5,1,7,6,3,2,10,4,9,8,0,0,0,0,0,0,0,0,0,0
3988,0,3,261,29,6,1,29,6,1,0,5,2,4,9,1,10,8,3,7,6,0,0,0,0,0,0,0,0,0,0
3989,0,5,717,18,5,0,19,5,0,1,4,7,6,5,2,9,10,1,3,8,0,0,0,0,0,0,0,0,0,0
3990,1,2,280,25,6,1,25,6,1,0,8,7,2,10,6,5,9,1,3,4,0,0,0,0,0,0,0,0,0,0
3991,1,2,194,16,3,0,16,3,0,0,4,8,1,3,10,9,7,2,5,6,0,0,0,0,0,0,0,0,0,0
3992,1,3,202,18,5,0,18,5,0,0,4,5,3,6,1,2,9,7,8,10,0,0,0,0,0,0,0,0,0,0
3993,1,2,313,17,4,0,17,4,0,0,5,4,6,7,3,1,10,2,8,9,0,0,0,0,0,0,0,0,0,0
3994,0,4,346,26,6,1,44,9,1,1,6,5,1,3,8,7,4,10,2,9,0,0,0,0,0,0,0,0,0,0
3995,1,1,261,11,3,0,13,3,0,1,10,8,5,9,6,2,3,1,4,7,0,0,0,0,0,0,0,0,0,0
3996,0,4,269,33,7,1,14,3,0,1,7,6,1,5,4,3,8,2,9,10,0,0,0,0,0,0,0,0,0,0
3997,0,2,204,25,6,1,14,3,0,1,10,2,4,6,3,5,8,1,7,9,0,0,0,0,0,0,0,0,0,0
3998,1,1,294,12,3,0,13,3,0,1,2,3,5,7,6,4,9,1,8,10,0,0,0,0,0,0,0,0,0,0
3999,1,2,345,13,3,0,13,3,0,0,2,7,4,8,10,3,9,1,5,6,0,0,0,0,0,0,0,0,0,0
4000,0,1,237,0,0,0,0,0,0,0,3,8,4,9,10,1,5,2,6,7,0,0,0,0,0,0,0,0,0,0
4001,1,3,193,4,1,0,4,1,0,0,7,9,2,5,10,6,8,1,3,4,0,0,0,0,0,0,0,0,0,0
4002,0,4,315,46,10,1,13,3,0,1,6,4,5,10,3,2,7,1,8,9,0,0,0,0,0,0,0,0,0,0
4003,0,1,181,0,0,0,0,0,0,0,5,3,8,9,2,7,6,1,4,10,0,0,0,0,0,0,0,0,0,0
4004,0,2,206,6,1,0,16,3,0,1,3,4,2,8,6,10,7,1,5,9,0,0,0,0,0,0,0,0,0,0
4005,1,0,262,38,8,1,38,8,1,0,6,4,3,7,10,2,9,1,5,8,0,0,0,0,0,0,0,0,0,0
4006,1,0,575,33,7,1,33,7,1,0,8,1,5,7,10,2,6,3,4,9,0,0,0,0,0,0,0,0,0,0
4007,1,4,500,18,5,0,18,5,0,0,2,1,3,5,7,10,8,6,4,9,0,0,0,0,0,0,0,0,0,0
4008,1,1,298,5,1,0,5,1,0,0,3,4,9,5,2,1,6,8,10,7,0,0,0,0,0,0,0,0,0,0
4009,0,1,208,13,3,0,13,3,0,0,4,9,3,5,1,6,10,2,7,8,0,0,0,0,0,0,0,0,0,0
4010,0,2,403,0,0,0,0,0,0,0,7,10,4,6,3,2,8,1,5,9,0,0,0,0,0,0,0,0,0,0
4011,1,0,440,12,3,0,12,3,0,0,1,10,3,9,8,4,2,7,5,6,0,0,0,0,0,0,0,0,0,0
4012,1,1,349,26,6,1,26,6,1,0,1,5,8,6,7,4,2,3,9,10,0,0,0,0,0,0,0,0,0,0
4013,0,3,183,26,6,1,29,6,1,1,4,7,5,6,3,2,10,1,9,8,0,0,0,0,0,0,0,0,0,0
4014,1,2,394,26,6,1,29,6,1,1,4,1,2,6,10,7,3,9,5,8,0,0,0,0,0,0,0,0,0,0
4015,1,2,275,14,3,0,14,3,0,0,3,4,5,7,10,2,9,1,6,8,0,0,0,0,0,0,0,0,0,0
4016,0,1,286,14,3,0,14,3,0,0,3,5,6,7,2,10,4,1,8,9,0,0,0,0,0,0,0,0,0,0
4017,0,1,337,17,4,0,30,7,1,1,2,3,4,6,1,5,10,8,7,9,0,0,0,0,0,0,0,0,0,0
4018,1,2,217,29,6,1,29,6,1,0,2,6,9,3,10,5,4,1,7,8,0,0,0,0,0,0,0,0,0,0
4019,1,2,271,6,1,0,6,1,0,0,4,10,1,8,7,9,3,6,5,2,0,0,0,0,0,0,0,0,0,0
4020,1,3,305,11,3,0,18,5,0,1,7,8,2,9,10,6,4,1,3,5,0,0,0,0,0,0,0,0,0,0
4021,0,3,254,19,5,0,18,5,0,1,5,6,1,4,7,8,10,3,2,9,0,0,0,0,0,0,0,0,0,0
4022,1,3,345,0,0,0,0,0,0,0,3,10,7,9,1,2,6,4,5,8,0,0,0,0,0,0,0,0,0,0
4023,1,2,287,26,6,1,26,6,1,0,8,2,6,10,3,4,5,1,7,9,0,0,0,0,0,0,0,0,0,0
4024,1,2,525,4,1,0,4,1,0,0,6,7,3,5,9,1,4,2,8,10,0,0,0,0,0,0,0,0,0,0
4025,0,2,225,11,3,0,11,3,0,0,9,6,3,7,2,1,4,5,8,10,0,0,0,0,0,0,0,0,0,0
4026,0,1,304,26,6,1,26,6,1,0,4,6,7,3,10,9,1,5,2,8,0,0,0,0,0,0,0,0,0,0
4027,1,2,836,14,3,0,14,3,0,0,3,8,2,5,1,4,9,10,7,6,0,0,0,0,0,0,0,0,0,0
4028,1,3,407,13,3,0,17,4,0,1,5,10,6,8,3,2,7,1,4,9,0,0,0,0,0,0,0,0,0,0
4029,0,2,200,0,0,0,0,0,0,0,5,4,7,8,1,2,9,3,6,10,0,0,0,0,0,0,0,0,0,0
4030,1,2,421,13,3,0,13,3,0,0,8,10,6,4,5,3,7,1,2,9,0,0,0,0,0,0,0,0,0,0
4031,0,2,355,14,3,0,14,3,0,0,6,1,2,4,10,3,8,5,7,9,0,0,0,0,0,0,0,0,0,0
4032,1,1,199,11,3,0,11,3,0,0,4,3,5,8,1,6,10,2,7,9,0,0,0,0,0,0,0,0,0,0
4033,0,3,331,11,3,0,13,3,0,1,6,8,5,3,2,1,10,4,7,9,0,0,0,0,0,0,0,0,0,0
4034,1,2,344,38,8,1,38,8,1,0,7,8,6,3,2,1,5,4,10,9,0,0,0,0,0,0,0,0,0,0
4035,0,1,226,25,6,1,25,6,1,0,5,1,8,3,7,4,2,6,10,9,0,0,0,0,0,0,0,0,0,0
4036,1,2,197,12,3,0,12,3,0,0,3,10,7,6,9,2,4,1,8,5,0,0,0,0,0,0,0,0,0,0
4037,1,4,255,10,3,0,10,3,0,0,3,10,4,5,2,9,8,1,6,7,0,0,0,0,0,0,0,0,0,0
4038,1,1,238,7,2,0,13,3,0,1,6,10,2,9,8,7,5,1,3,4,0,0,0,0,0,0,0,0,0,0
4039,0,4,390,9,3,0,9,3,0,0,3,6,2,5,4,9,8,1,7,10,0,0,0,0,0,0,0,0,0,0
4040,0,2,197,13,3,0,19,5,0,1,3,8,2,9,7,5,4,1,6,10,0,0,0,0,0,0,0,0,0,0
4041,0,3,235,42,9,1,42,9,1,0,10,1,5,9,3,2,4,6,8,7,0,0,0,0,0,0,0,0,0,0
4042,1,2,254,12,3,0,14,3,0,1,2,8,4,3,10,9,5,1,6,7,0,0,0,0,0,0,0,0,0,0
4043,0,4,324,20,2,0,20,2,0,0,5,3,4,9,1,2,7,6,8,10,0,0,0,0,0,0,0,0,0,0
4044,0,1,293,39,9,1,42,9,1,1,6,5,2,7,3,9,8,1,4,10,0,0,0,0,0,0,0,0,0,0
4045,1,0,304,35,8,1,31,7,1,1,4,9,2,1,8,10,6,3,5,7,0,0,0,0,0,0,0,0,0,0
4046,1,1,398,34,7,1,34,7,1,0,6,2,3,8,1,5,7,10,4,9,0,0,0,0,0,0,0,0,0,0
4047,0,1,174,39,9,1,13,3,0,1,3,8,7,5,2,1,10,4,6,9,0,0,0,0,0,0,0,0,0,0
4048,0,1,495,33,7,1,33,7,1,0,1,9,5,6,4,2,7,3,8,10,0,0,0,0,0,0,0,0,0,0
4049,1,3,307,18,5,0,18,5,0,0,8,4,1,5,7,6,9,3,2,10,0,0,0,0,0,0,0,0,0,0
